date,unit_value_usd,country
2022-08-17,12.73,NEPAL
2022-08-18,34.37,NEPAL
2022-08-18,1.67,NEPAL
2022-08-21,1.88,NEPAL
2022-08-22,1.00,NEPAL
2022-08-23,1665.61,NEPAL
2022-08-23,1.39,SRI LANKA
2022-08-24,1.22,UNITED ARAB EMIRATES
2022-08-25,9.52,CZECH REPUBLIC
2022-08-25,1.60,TURKEY
2022-08-25,0.90,NEPAL
2022-08-26,35.03,NEPAL
2022-08-26,11.38,NEPAL
2022-08-26,1.52,UNITED ARAB EMIRATES
2022-08-26,1.52,UNITED ARAB EMIRATES
2022-08-26,1291.81,LEBANON
2022-08-26,2.38,NEPAL
2022-08-28,1113.43,BANGLADESH
2022-08-27,1.77,NEPAL
2022-08-28,1.80,NEPAL
2022-08-29,1.51,NEPAL
2022-08-30,15.23,NEPAL
2022-08-30,6.98,NEPAL
2022-08-30,114.21,UNITED ARAB EMIRATES
2022-08-31,1292.31,SAUDI ARABIA
2022-08-31,1.62,NEPAL
2022-08-08,0.00,TURKEY
2022-08-08,1.33,JORDAN
2022-08-08,1.33,JORDAN
2022-08-11,0.00,BRAZIL
2022-08-13,0.73,SAINT LUCIA
2022-08-13,0.73,SAINT LUCIA
2022-08-13,0.73,SAINT LUCIA
2022-08-22,2.42,GHANA
2022-08-29,114.21,UNITED ARAB EMIRATES
2022-12-02,1.91,NEPAL
2022-12-02,3.61,BANGLADESH
2022-12-03,1580.99,NEPAL
2022-12-03,1.27,NEPAL
2022-12-02,1.67,NEPAL
2022-12-03,1397.31,TUNISIA
2022-12-05,1.95,SRI LANKA
2022-12-07,21.10,KAZAKHSTAN
2022-12-08,1.81,NEPAL
2022-12-08,1110.05,UNITED ARAB EMIRATES
2022-12-08,14.59,ITALY
2022-12-08,1.63,NEPAL
2022-12-08,1.63,NEPAL
2022-12-10,6.23,RUSSIAN FEDERATION
2022-12-10,11.21,RUSSIAN FEDERATION
2022-12-10,13.08,RUSSIAN FEDERATION
2022-12-12,1.51,NEPAL
2022-12-13,1.25,NEPAL
2022-12-13,1010.03,UNITED ARAB EMIRATES
2022-12-13,6.23,RUSSIAN FEDERATION
2022-12-13,11.21,RUSSIAN FEDERATION
2022-12-14,1.24,UNITED ARAB EMIRATES
2022-12-15,1.67,NEPAL
2022-12-15,14.53,NEPAL
2022-12-15,6.23,NEPAL
2022-12-16,1670.42,JORDAN
2022-12-16,1.81,NEPAL
2022-12-19,2.04,NEPAL
2022-12-19,2.04,NEPAL
2022-12-20,1.69,SUDAN
2022-12-21,1.60,NEPAL
2022-12-21,1.53,NEPAL
2022-12-21,1.90,GHANA
2022-12-21,1.90,GHANA
2022-12-22,0.00,"TANZANIA, UNITED REPUBLIC OF"
2022-12-22,1.69,BHUTAN
2022-12-23,1.79,NEPAL
2022-12-23,1.80,NEPAL
2022-12-23,1.86,NEPAL
2022-12-23,1.72,NEPAL
2022-12-23,1.41,NEPAL
2022-12-24,1.23,SAUDI ARABIA
2022-12-24,1373.40,QATAR
2022-12-24,12.22,RUSSIAN FEDERATION
2022-12-24,12.22,RUSSIAN FEDERATION
2022-12-26,12.22,UNITED ARAB EMIRATES
2022-12-26,1.48,NEPAL
2022-12-29,1.21,UNITED ARAB EMIRATES
2022-12-29,1.21,UNITED ARAB EMIRATES
2022-12-29,1.21,UNITED ARAB EMIRATES
2022-12-29,1.21,UNITED ARAB EMIRATES
2022-12-29,5.99,JORDAN
2022-12-29,256.72,NEPAL
2022-12-29,1.67,TURKEY
2022-12-30,1.91,NEPAL
2022-12-30,5.99,JORDAN
2022-12-30,5.99,JORDAN
2022-12-30,0.63,SAINT LUCIA
2022-12-30,1.79,NEPAL
2022-12-30,1.79,NEPAL
2022-12-30,0.63,SAINT LUCIA
2022-12-31,1319.28,AUSTRALIA
2022-12-27,1.88,NEPAL
2021-10-03,49990.00,NEPAL
2021-10-03,290400.00,NEPAL
